source,target,code,order,notes
/news/features/2012/tougher-rules-for-claims-management-companys,https://www.gov.uk/government/news/tougher-rules-for-claims-management-companies,301,810,News redirect
/news/features/2012/uk-government-leads-reform-talks,https://www.gov.uk/government/news/uk-government-leads-reform-talks,301,810,News redirect
/news/features/2012/uk-hosts-g20-anti-corruption-group,https://www.gov.uk/government/news/uk-hosts-g20-anti-corruption-group,301,810,News redirect
/news/features/2012/uk-proud-of-human-rights-record,https://www.gov.uk/government/news/uk-proud-of-human-rights-record,301,810,News redirect
/news/features/2012/unclogging-the-courts,https://www.gov.uk/government/news/unclogging-the-courts,301,810,News redirect
/news/features/2012/victims-voice-on-bbc-radio-4,https://www.gov.uk/government/news/victims-voice-on-bbc-radio-4,301,810,News redirect
/news/features/2012/warning-on-scam-calls,https://www.gov.uk/government/news/warning-on-scam-calls,301,810,News redirect
/news/features/2012/whiplash-crackdown,https://www.gov.uk/government/news/whiplash-crackdown,301,810,News redirect
/news/features/2012/why-me-putting-restorative-justice-into-action,https://www.gov.uk/government/news/why-me-putting-restorative-justice-into-action,301,810,News redirect
/news/features/2012/winner-of-probation-competition-announced,https://www.gov.uk/government/news/winner-of-probation-competition-announced,301,810,News redirect
/news/features/2012/work-in-prisons-showcased-in-new-documentary,https://www.gov.uk/government/news/work-in-prisons-showcased-in-new-documentary,301,810,News redirect
/news/features/aggressive-bailiff-tactics-outlawed,https://www.gov.uk/government/news/helen-grant-cleaning-up-the-bailiff-industry,301,810,News redirect
/news/features/aylesbury-staff-in-tv-documentary,https://www.gov.uk/government/news/aylesbury-staff-in-tv-documentary,301,810,News redirect
/news/features/cautions-review-launch,https://www.gov.uk/government/news/cautions-review-launch,301,810,News redirect
/news/features/changes-to-prison-capacity-announced,https://www.gov.uk/government/news/changes-to-prison-capacity-announced,301,810,News redirect
/news/features/cold-hard-justice-for-criminals,https://www.gov.uk/government/news/cold-hard-justice-for-criminals,301,810,News redirect
/news/features/coroners-can-now-move-inquests,https://www.gov.uk/government/news/coroners-can-now-move-inquests,301,810,News redirect
/news/features/cracking-down-on-legal-aid-dodgers,https://www.gov.uk/government/news/cracking-down-on-legal-aid-dodgers,301,810,News redirect
/news/features/damian-green-unacceptable-delays-in-criminal-justice-system,https://www.gov.uk/government/news/damian-green-unacceptable-delays-in-criminal-justice-system,301,810,News redirect
/news/features/education-reform-to-youth-custody,https://www.gov.uk/government/news/education-reform-to-youth-custody,301,810,News redirect
/news/features/ending-crime-bosses-free-ride-at-the-taxpayers-expense,https://www.gov.uk/government/news/ending-crime-bosses-free-ride-at-the-taxpayers-expense,301,810,News redirect
/news/features/extra-10-million-for-mediation,https://www.gov.uk/government/news/extra-10-million-for-mediation,301,810,News redirect
/news/features/extra-measures-to-tackle-ppi-claim-pests,https://www.gov.uk/government/news/extra-measures-to-tackle-ppi-claim-pests,301,810,News redirect
/news/features/figures-show-divorce-hot-spots,https://www.gov.uk/government/news/figures-show-divorce-hot-spots,301,810,News redirect
/news/features/improving-inquests,https://www.gov.uk/government/news/improving-inquests,301,810,News redirect
/news/features/improving-justice-through-new-technology,https://www.gov.uk/government/news/improving-justice-through-new-technology,301,810,News redirect
/news/features/innovative-court-video-technology-rollout,https://www.gov.uk/government/news/innovative-court-video-technology-rollout,301,810,News redirect
/news/features/justice-data-lab-launched,https://www.gov.uk/government/news/justice-data-lab-launched,301,810,News redirect
/news/features/less-crime-fewer-victims-safer-communities,https://www.gov.uk/government/news/less-crime-fewer-victims-safer-communities,301,810,News redirect
/news/features/making-legal-aid-fairer-for-taxpayers,https://www.gov.uk/government/news/making-legal-aid-fairer-for-taxpayers,301,810,News redirect
/news/features/ministry-of-justice-move-to-gov.uk,https://www.gov.uk/government/news/welcome-to-the-new-home-on-the-web-for-the-ministry-of-justice,301,810,News redirect
/news/features/moratorium-in-fee-paid-judicial-pension-cases,https://www.gov.uk/government/news/moratorium-in-fee-paid-judicial-pension-cases,301,810,News redirect
/news/features/moving-family-mediation-forward,https://www.gov.uk/government/news/moving-family-mediation-forward,301,810,News redirect
/news/features/new-centres-and-4-million-to-help-rape-victims,https://www.gov.uk/government/news/new-centres-and-4-million-to-help-rape-victims,301,810,News redirect
/news/features/new-criminal-justice-board-meets,https://www.gov.uk/government/news/new-criminal-justice-board-meets,301,810,News redirect
/news/features/new-laws-for-missing-persons,https://www.gov.uk/government/news/new-law-for-missing-persons--2,301,810,News redirect
/news/features/reducing-delays-in-family-courts,https://www.gov.uk/government/news/reducing-delays-in-family-courts,301,810,News redirect
/news/features/targeted-support-for-women-offenders,https://www.gov.uk/government/news/targeted-support-for-women-offenders,301,810,News redirect
/news/features/tougher-rules-for-claims-management-companies,https://www.gov.uk/government/news/tougher-rules-for-claims-management-companies--2,301,810,News redirect
/news/features/uk-legal-services-to-boost-growth,https://www.gov.uk/government/news/uk-legal-services-to-boost-growth,301,810,News redirect
/news/features/uk-signs-prisoner-transfer-agreement-with-albania,https://www.gov.uk/government/news/uk-signs-prisoner-transfer-agreement-with-albania,301,810,News redirect
/news/features/unlocking-potential-working-with-young-people,https://www.gov.uk/government/news/unlocking-potential-working-with-young-people,301,810,News redirect
/news/features/victims-to-hold-criminal-justice-system-to-account,https://www.gov.uk/government/news/guaranteed-support-for-victims-of-crime,301,810,News redirect
/news/features/working-chance,https://www.gov.uk/government/news/a-working-chance,301,810,News redirect
/news/press-releases,https://www.gov.uk/government/organisations/ministry-of-justice,301,810,News redirect
/news/speeches,https://www.gov.uk/search/news-and-communications?organisations%5B%5D=ministry-of-justice,301,810,News redirect
/news/speeches/lord-mcnally/family-mediation-councils-professional-practice-consultants-conference-2013,https://www.gov.uk/government/speeches/family-mediation-council-s-professional-practice-consultants-conference-2013,301,810,News redirect
