source,target,code,order,notes
"/a-z/foi/*","https://aka.justice.gov.uk/a-z/foi/*",301,920,"Legacy: admiralty, family division and foi"
"/court-fines-foi.htm","https://aka.justice.gov.uk/court-fines-foi.htm",301,920,"Legacy: admiralty, family division and foi"
"/court-fines-foi.htm/*","https://aka.justice.gov.uk/court-fines-foi.htm/*",301,920,"Legacy: admiralty, family division and foi"
"/courts/admirality-commercial-mercantile-courts/courts/list-of-judges","https://aka.justice.gov.uk/courts/admirality-commercial-mercantile-courts/courts/list-of-judges",301,920,"Legacy: admiralty, family division and foi"
"/courts/admirality-commercial-mercantile-courts/courts/list-of-judges/*","https://aka.justice.gov.uk/courts/admirality-commercial-mercantile-courts/courts/list-of-judges/*",301,920,"Legacy: admiralty, family division and foi"
"/courts/admirality-commercial-mercantile-courts/courts/list-of-judges","https://aka.justice.gov.uk/courts/admirality-commercial-mercantile-courts/courts/list-of-judges",301,920,"Legacy: admiralty, family division and foi"
"/courts/admirality-commercial-mercantile-courts/courts/list-of-judges/*","https://aka.justice.gov.uk/courts/admirality-commercial-mercantile-courts/courts/list-of-judges/*",301,920,"Legacy: admiralty, family division and foi"
"/courts/family-division","https://aka.justice.gov.uk/courts/family-division",301,920,"Legacy: admiralty, family division and foi"
"/courts/family-division/*","https://aka.justice.gov.uk/courts/family-division/*",301,920,"Legacy: admiralty, family division and foi"
"/courts/rcj-rolls-building/admirality-commercial-mercantile-courts/commercial-court-forms","https://aka.justice.gov.uk/courts/rcj-rolls-building/admirality-commercial-mercantile-courts/commercial-court-forms",301,920,"Legacy: admiralty, family division and foi"
"/courts/rcj-rolls-building/admirality-commercial-mercantile-courts/commercial-court-forms/*","https://aka.justice.gov.uk/courts/rcj-rolls-building/admirality-commercial-mercantile-courts/commercial-court-forms/*",301,920,"Legacy: admiralty, family division and foi"
"/courts/rcj-rolls-building/admirality-commercial-mercantile-courts/list-of-judges","https://aka.justice.gov.uk/courts/rcj-rolls-building/admirality-commercial-mercantile-courts/list-of-judges",301,920,"Legacy: admiralty, family division and foi"
"/courts/rcj-rolls-building/admirality-commercial-mercantile-courts/list-of-judges/*","https://aka.justice.gov.uk/courts/rcj-rolls-building/admirality-commercial-mercantile-courts/list-of-judges/*",301,920,"Legacy: admiralty, family division and foi"
"/courts/rcj-rolls-building/admiralty-commercial-mercantile-courts/commercial-court-forms","https://aka.justice.gov.uk/courts/rcj-rolls-building/admiralty-commercial-mercantile-courts/commercial-court-forms",301,920,"Legacy: admiralty, family division and foi"
"/courts/rcj-rolls-building/admiralty-commercial-mercantile-courts/commercial-court-forms/*","https://aka.justice.gov.uk/courts/rcj-rolls-building/admiralty-commercial-mercantile-courts/commercial-court-forms/*",301,920,"Legacy: admiralty, family division and foi"
"/courts/rcj-rolls-building/admiralty-commercial-mercantile-courts/list-of-judges","https://aka.justice.gov.uk/courts/rcj-rolls-building/admiralty-commercial-mercantile-courts/list-of-judges",301,920,"Legacy: admiralty, family division and foi"
"/courts/rcj-rolls-building/admiralty-commercial-mercantile-courts/list-of-judges/*","https://aka.justice.gov.uk/courts/rcj-rolls-building/admiralty-commercial-mercantile-courts/list-of-judges/*",301,920,"Legacy: admiralty, family division and foi"
"/docs/data-sharing","https://aka.justice.gov.uk/docs/data-sharing",301,920,"Legacy: admiralty, family division and foi"
"/docs/data-sharing/*","https://aka.justice.gov.uk/docs/data-sharing/*",301,920,"Legacy: admiralty, family division and foi"
"/downloads/courts/family-division/practice_direction_court_bundles","https://aka.justice.gov.uk/downloads/courts/family-division/practice_direction_court_bundles",301,920,"Legacy: admiralty, family division and foi"
"/downloads/courts/family-division/practice_direction_court_bundles/*","https://aka.justice.gov.uk/downloads/courts/family-division/practice_direction_court_bundles/*",301,920,"Legacy: admiralty, family division and foi"
"/downloads/guidance/courts-and-tribunals/courts/family-division/practice_direction_court_bundles","https://aka.justice.gov.uk/downloads/guidance/courts-and-tribunals/courts/family-division/practice_direction_court_bundles",301,920,"Legacy: admiralty, family division and foi"
"/downloads/guidance/courts-and-tribunals/courts/family-division/practice_direction_court_bundles/*","https://aka.justice.gov.uk/downloads/guidance/courts-and-tribunals/courts/family-division/practice_direction_court_bundles/*",301,920,"Legacy: admiralty, family division and foi"
"/downloads/global/foi-requests","https://aka.justice.gov.uk/downloads/global/foi-requests",301,920,"Legacy: admiralty, family division and foi"
"/downloads/global/foi-requests/*","https://aka.justice.gov.uk/downloads/global/foi-requests/*",301,920,"Legacy: admiralty, family division and foi"
"/downloads/guidance/freedom-and-rights","https://aka.justice.gov.uk/downloads/guidance/freedom-and-rights",301,920,"Legacy: admiralty, family division and foi"
"/downloads/guidance/freedom-and-rights/*","https://aka.justice.gov.uk/downloads/guidance/freedom-and-rights/*",301,920,"Legacy: admiralty, family division and foi"
"/downloads/information-access-rights","https://aka.justice.gov.uk/downloads/information-access-rights",301,920,"Legacy: admiralty, family division and foi"
"/downloads/information-access-rights/*","https://aka.justice.gov.uk/downloads/information-access-rights/*",301,920,"Legacy: admiralty, family division and foi"
"/downloads/news/mcnally","https://aka.justice.gov.uk/downloads/news/mcnally",301,920,"Legacy: admiralty, family division and foi"
"/downloads/news/mcnally/*","https://aka.justice.gov.uk/downloads/news/mcnally/*",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/foi","https://aka.justice.gov.uk/downloads/publications/statistics-and-data/foi",301,920,"Legacy: admiralty, family division and foi"
"/downloads/publications/statistics-and-data/foi/*","https://aka.justice.gov.uk/downloads/publications/statistics-and-data/foi/*",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/foi","https://aka.justice.gov.uk/downloads/statistics/foi",301,920,"Legacy: admiralty, family division and foi"
"/downloads/statistics/foi/*","https://aka.justice.gov.uk/downloads/statistics/foi/*",301,920,"Legacy: admiralty, family division and foi"
